f,psd
0.024540000000000003,1.1404947139788667e-39
0.024560000000000002,1.318356719901225e-39
0.02458,9.176935492754365e-40
0.0246,7.658217444249841e-40
0.024620000000000003,1.2261988048500256e-39
0.024640000000000002,8.256063877858298e-40
0.02466,9.20445060171917e-40
0.02468,1.159349759977804e-39
0.024700000000000003,1.06307661280108e-39
0.024720000000000002,1.0656526829408126e-39
0.02474,1.129459003863176e-39
0.02476,1.1578975959267642e-39
0.024780000000000003,1.1319454238142437e-39
0.024800000000000003,1.3500357593054549e-39
0.024820000000000002,1.1350030413416533e-39
0.02484,1.2456385110641557e-39
0.024860000000000004,9.671232586302545e-40
0.024880000000000003,1.2611775054072491e-39
0.024900000000000002,1.1210729453574231e-39
0.02492,1.2622510509182471e-39
0.02494,1.490356975895281e-39
0.024960000000000003,1.0988146522621665e-39
0.024980000000000002,1.0264525083792242e-39
0.025,1.1329322842490113e-39
0.02502,1.046807809558517e-39
0.025040000000000003,9.419821346525355e-40
0.025060000000000002,8.461293120133569e-40
0.02508,1.0860170488735502e-39
0.0251,1.1266761844401579e-39
0.025120000000000003,1.1183362605072567e-39
0.025140000000000003,9.608748371055825e-40
0.025160000000000002,6.9428935451731606e-40
0.02518,7.1076833950720665e-40
0.025200000000000004,1.1088045825339934e-39
0.025220000000000003,1.2512496592888389e-39
0.025240000000000002,1.2344974306451196e-39
0.02526,8.536267312419734e-40
0.02528,9.377424976261454e-40
0.025300000000000003,1.1242552875615729e-39
0.025320000000000002,1.0764892934279043e-39
0.02534,9.295532265954759e-40
0.02536,9.566590433067336e-40
0.025380000000000003,7.707676219363372e-40
0.025400000000000002,9.132322828864561e-40
0.02542,1.1128438259540747e-39
0.02544,1.0582078098430529e-39
0.025460000000000003,8.651842189571063e-40
0.025480000000000003,6.87925834405558e-40
0.025500000000000002,1.0452164737194236e-39
0.02552,1.3022431126728528e-39
0.025540000000000004,1.094034094170533e-39
0.025560000000000003,9.737284221821265e-40
0.025580000000000002,7.466048391459945e-40
0.0256,7.48851812176967e-40
0.02562,7.3444697815827105e-40
0.025640000000000003,8.29427891725034e-40
0.025660000000000002,1.0622188942475435e-39
0.02568,9.092147574364951e-40
0.0257,9.873404780338151e-40
0.025720000000000003,7.680955153558074e-40
0.025740000000000002,9.612058103727684e-40
0.02576,8.157076319762594e-40
0.02578,8.796888988698657e-40
0.025800000000000003,7.845232434253264e-40
0.025820000000000003,8.014363849197301e-40
0.025840000000000002,7.61670705634819e-40
0.02586,6.790999107323342e-40
0.025880000000000004,6.02244314928607e-40
0.025900000000000003,7.700824639422426e-40
0.025920000000000002,8.78268097587581e-40
0.02594,7.228980587388861e-40
0.02596,6.879816142110643e-40
0.025980000000000003,8.286905491826443e-40
0.026000000000000002,8.999869810873202e-40
0.02602,8.14786033183689e-40
0.02604,6.909024193788426e-40
0.026060000000000003,4.725605408031072e-40
0.026080000000000002,5.0656856020255575e-40
0.0261,7.036415051950822e-40
0.02612,7.2487655172091886e-40
0.026140000000000004,6.50006568718298e-40
0.026160000000000003,6.744686743576314e-40
0.026180000000000002,6.740204775040642e-40
0.0262,6.42511380432207e-40
0.026220000000000004,5.252223651959743e-40
0.026240000000000003,5.360486254146647e-40
0.026260000000000002,5.5964779655354e-40
0.02628,5.56542497645111e-40
0.0263,6.314056832080301e-40
0.026320000000000003,6.211372009859883e-40
0.026340000000000002,5.487743239388029e-40
0.02636,5.6733712856266304e-40
0.02638,5.589608963860761e-40
0.026400000000000003,7.163011882644008e-40
0.026420000000000003,5.437055430996084e-40
0.02644,4.849678638089084e-40
0.02646,5.596939748535579e-40
0.026480000000000004,6.869018164907528e-40
0.026500000000000003,4.65868091363707e-40
0.026520000000000002,3.932106836608773e-40
0.02654,4.202069254217787e-40
0.026560000000000004,4.803026436056581e-40
0.026580000000000003,5.608135266010826e-40
0.026600000000000002,4.8223751497302125e-40
0.02662,5.011540613526438e-40
0.02664,6.8777269408875745e-40
0.026660000000000003,6.4180316569484105e-40
0.026680000000000002,5.0438602459943644e-40
0.0267,5.629408891232208e-40
0.02672,5.190665969950809e-40
0.026740000000000003,4.356748075728852e-40
0.026760000000000003,4.5816282682649824e-40
0.02678,4.772321449306416e-40
0.0268,5.356200728616096e-40
0.026820000000000004,4.899655577703359e-40
0.026840000000000003,4.011594877858668e-40
0.026860000000000002,3.0691424294532144e-40
0.02688,4.365156162551135e-40
0.026900000000000004,4.835601805835822e-40
0.026920000000000003,4.5884800506710675e-40
0.026940000000000002,4.208620862645996e-40
0.02696,4.4667699296600905e-40
0.02698,4.098932624953206e-40
0.027000000000000003,3.795093719876837e-40
0.027020000000000002,3.811783221128162e-40
0.02704,3.6660973418291626e-40
0.02706,5.046641341406394e-40
0.027080000000000003,5.019460645602542e-40
0.027100000000000003,4.62872211880554e-40
0.027120000000000002,4.256241106686289e-40
0.02714,3.4271169367331614e-40
0.027160000000000004,3.529079006442135e-40
0.027180000000000003,3.80734061592127e-40
0.027200000000000002,4.187898279688783e-40
0.02722,3.764583480830821e-40
0.027240000000000004,3.819654483275005e-40
0.027260000000000003,3.5907729918697012e-40
0.027280000000000002,4.3041876646654046e-40
0.0273,3.61131767013521e-40
0.02732,3.936220535931185e-40
0.027340000000000003,2.9876897186899902e-40
0.027360000000000002,3.120400961653606e-40
0.02738,3.975779385046572e-40
0.0274,3.356885657158232e-40
0.027420000000000003,2.8398937406469243e-40
0.027440000000000003,2.634490585803358e-40
0.027460000000000002,3.001202763426083e-40
0.02748,3.5419485276951475e-40
0.027500000000000004,3.6700686503432864e-40
0.027520000000000003,3.744055265850955e-40
0.027540000000000002,3.1490859571351446e-40
0.02756,3.3122921081968532e-40
0.027580000000000004,3.541796346423838e-40
0.027600000000000003,3.3451985101292712e-40
0.027620000000000002,3.105033378984003e-40
0.02764,2.9102762163556585e-40
0.02766,2.41600570545714e-40
0.027680000000000003,2.4065057892499848e-40
0.027700000000000002,2.509837123880037e-40
0.02772,3.026252951453364e-40
0.02774,2.9563271897561994e-40
0.027760000000000003,2.9077018921118317e-40
0.027780000000000003,2.6866316358203394e-40
0.027800000000000002,2.1597788506080434e-40
0.02782,2.2329859289761517e-40
0.027840000000000004,2.0036037427868106e-40
0.027860000000000003,2.2916996459632003e-40
0.027880000000000002,2.7442002783044372e-40
0.0279,2.273899539284077e-40
0.027920000000000004,2.3091163471593668e-40
0.027940000000000003,2.055536457458364e-40
0.027960000000000002,2.117354450593249e-40
0.02798,2.015846713871428e-40
0.028,1.9258684145095294e-40
0.028020000000000003,1.7430864520295826e-40
0.028040000000000002,1.952268661459103e-40
0.02806,2.3322014919865886e-40
0.02808,1.897022096262973e-40
0.028100000000000003,2.1853841512882655e-40
0.028120000000000003,1.9072484795196164e-40
0.028140000000000002,2.352258126235309e-40
0.02816,2.5771212748533366e-40
0.028180000000000004,1.7807560419691193e-40
0.028200000000000003,1.7765678278206382e-40
0.028220000000000002,1.867209151416976e-40
0.02824,1.885794470487684e-40
0.028260000000000004,1.6629585309956048e-40
0.028280000000000003,1.5133185902549551e-40
0.028300000000000002,1.5261304797302883e-40
0.02832,1.6731215835583273e-40
0.02834,1.7146008941870554e-40
0.028360000000000003,1.276268095496407e-40
0.028380000000000002,1.1372619883425122e-40
0.0284,1.0547288523727369e-40
0.02842,1.246387828175816e-40
0.028440000000000003,1.318484580009493e-40
0.028460000000000003,1.290466942700047e-40
0.028480000000000002,1.5421628491958447e-40
0.0285,1.3765183422476025e-40
0.028520000000000004,1.0612141462220662e-40
0.028540000000000003,1.3230447120114494e-40
0.028560000000000002,1.4589065513276639e-40
0.02858,1.0977750513928111e-40
0.028600000000000004,1.0795048810847076e-40
0.028620000000000003,1.1893778095018837e-40
0.028640000000000002,8.245761718063607e-41
0.02866,8.219141535936298e-41
0.02868,8.502612562166843e-41
0.028700000000000003,8.09173065576242e-41
0.028720000000000002,7.782613396565572e-41
0.02874,8.389111096346692e-41
0.02876,9.104085690922899e-41
0.028780000000000003,7.277633944822525e-41
0.028800000000000003,9.641215106597442e-41
0.028820000000000002,8.329141143026255e-41
0.02884,7.29205769604361e-41
0.028860000000000004,7.557787606682032e-41
0.028880000000000003,7.824283386453059e-41
0.028900000000000002,6.525120490615235e-41
0.02892,5.888383441271446e-41
0.028940000000000004,6.339052168786099e-41
0.028960000000000003,7.332414701798972e-41
0.028980000000000002,5.520664171975413e-41
0.029,5.970005917846617e-41
0.02902,5.938736931272508e-41
0.029040000000000003,5.196042310093394e-41
0.029060000000000002,4.818496724996258e-41
0.02908,4.5650874480667357e-41
0.0291,4.357595924125005e-41
0.029120000000000004,4.289901188066653e-41
0.029140000000000003,3.7648562107377527e-41
0.029160000000000002,5.470594375889805e-41
0.02918,5.487680021733716e-41
0.029200000000000004,3.7722418699347614e-41
0.029220000000000003,3.8233047179427334e-41
0.029240000000000002,3.1832099376717544e-41
0.02926,2.6835909504134806e-41
0.029280000000000004,3.329482607352037e-41
0.029300000000000003,3.026798521135503e-41
0.029320000000000002,2.8320117381941785e-41
0.02934,1.969797081034954e-41
0.02936,2.1027105730421423e-41
0.029380000000000003,1.8881982995266415e-41
0.029400000000000003,1.8895760843477994e-41
0.02942,1.9232977899819308e-41
0.02944,1.548141784132099e-41
0.029460000000000004,1.4072130714007903e-41
0.029480000000000003,1.3024973745929487e-41
0.029500000000000002,1.3078776909622754e-41
0.02952,1.3234371404868525e-41
0.029540000000000004,1.2174525505025534e-41
0.029560000000000003,8.326306878769875e-42
0.029580000000000002,8.897973057166071e-42
0.0296,8.207907134247693e-42
0.029620000000000004,7.111979282371491e-42
0.029640000000000003,7.830551554753135e-42
0.029660000000000002,8.216751471153044e-42
0.02968,5.859893639115362e-42
0.0297,4.892934204245006e-42
0.029720000000000003,5.689670252892927e-42
0.029740000000000003,4.6406160277311375e-42
0.02976,3.895551770089907e-42
0.02978,3.400860629763423e-42
0.029800000000000004,2.605500961475851e-42
0.029820000000000003,1.8668258558140203e-42
0.029840000000000002,1.6194339561202613e-42
0.02986,1.2415453363435565e-42
0.029880000000000004,9.883811065434317e-43
0.029900000000000003,7.561492012814683e-43
0.029920000000000002,4.7225145112853965e-43
0.02994,3.597702210299115e-43
0.029960000000000004,1.3334788485092536e-43
0.029980000000000003,4.0876442373639614e-44
0.030000000000000002,7.252791994094674e-45
0.03002,1.675571583626977e-44
0.03004,7.175125142537047e-44
0.030060000000000003,2.254992036611619e-43
0.030080000000000003,3.728197983234228e-43
0.030100000000000002,5.227981848793349e-43
0.03012,7.586677557269488e-43
0.030140000000000004,1.234817222768171e-42
0.030160000000000003,1.758134748367738e-42
0.030180000000000002,2.332976052574853e-42
0.0302,2.5929286379894737e-42
0.030220000000000004,2.7965520937425188e-42
0.030240000000000003,3.8760690933787656e-42
0.030260000000000002,4.134177549015486e-42
0.03028,3.9887233122392205e-42
0.030300000000000004,4.793366979312179e-42
0.030320000000000003,6.801823744168062e-42
0.030340000000000002,6.842979289710879e-42
0.03036,7.776670177820362e-42
0.03038,7.435568638650742e-42
0.030400000000000003,8.000819117248505e-42
0.030420000000000003,7.1889102802892e-42
0.030440000000000002,9.021836066437975e-42
0.03046,1.1331204800122107e-41
0.030480000000000004,1.2863521939241948e-41
0.030500000000000003,1.3529778119759916e-41
0.030520000000000002,1.7347193153514825e-41
0.03054,2.1324365587713098e-41
0.030560000000000004,2.1471856051505796e-41
0.030580000000000003,1.7257670521812524e-41
0.030600000000000002,2.1502225679991552e-41
0.03062,2.6345534543377157e-41
0.030640000000000004,2.869100842292354e-41
0.030660000000000003,3.1145292537707645e-41
0.030680000000000002,2.845445767233129e-41
0.0307,2.4977567505629193e-41
0.030720000000000004,3.1077969980292326e-41
0.030740000000000003,3.543298948155536e-41
0.030760000000000003,3.013047423488879e-41
0.030780000000000002,3.071115198042096e-41
0.0308,2.431068231865501e-41
0.030820000000000004,2.1892378772006234e-41
0.030840000000000003,3.0025816694453986e-41
0.030860000000000002,3.2426489759247464e-41
0.03088,4.792439029256292e-41
0.030900000000000004,5.636470806425666e-41
0.030920000000000003,4.73667787650446e-41
0.030940000000000002,5.801560206387588e-41
0.03096,6.121751242311862e-41
0.030980000000000004,5.663749115465354e-41
0.031000000000000003,6.562470720249279e-41
0.031020000000000002,6.378671676045892e-41
0.03104,5.558392692676017e-41
0.031060000000000004,5.174071997507093e-41
0.031080000000000003,6.301816399842156e-41
0.031100000000000003,5.49314947715343e-41
0.031120000000000002,7.454691590661879e-41
0.03114,7.661867874611927e-41
0.031160000000000004,7.882786067574037e-41
0.031180000000000003,9.152119828427307e-41
0.031200000000000002,8.596323545094008e-41
0.03122,6.611552514190416e-41
0.031240000000000004,8.636772820392915e-41
0.03126,1.0349279588006973e-40
0.03128,1.053714080711678e-40
0.0313,9.979685744002297e-41
0.03132,1.1256180185644308e-40
0.03134,1.5322273561209166e-40
0.031360000000000006,1.4522602381218922e-40
0.031380000000000005,1.343557907765731e-40
0.031400000000000004,1.3806127122338232e-40
0.031420000000000003,1.7227610734439632e-40
0.03144,1.6211449625389823e-40
0.03146,1.5202189221611366e-40
0.03148,1.4867725665240508e-40
0.0315,1.2625152168679735e-40
0.03152,1.786000160288805e-40
0.031540000000000006,2.054371168582012e-40
0.031560000000000005,1.6220753945753899e-40
0.031580000000000004,1.5530246114368246e-40
0.0316,1.3794497604467697e-40
0.03162,1.384336401949312e-40
0.03164,1.8589825348465804e-40
0.03166,2.0710681672675436e-40
0.03168,1.8363087698750685e-40
0.031700000000000006,2.0252416966792956e-40
0.031720000000000005,2.361609938329254e-40
0.031740000000000004,2.4057960165314918e-40
0.031760000000000004,2.4593091591551967e-40
0.03178,2.5174427695135062e-40
0.0318,1.9543480432765757e-40
0.03182,2.216952318198793e-40
0.03184,2.6879686233773818e-40
0.03186,2.3205711082767186e-40
0.031880000000000006,2.235203110017356e-40
0.031900000000000005,1.853648840197596e-40
0.031920000000000004,2.003251751584854e-40
0.03194,2.60408726561561e-40
0.03196,3.1159318606653106e-40
0.03198,2.7087607249287267e-40
0.032,2.9363545473367492e-40
0.03202,2.3582124060982464e-40
0.032040000000000006,1.8421627810344096e-40
0.032060000000000005,2.3080407669799952e-40
0.032080000000000004,2.7090085243496376e-40
0.032100000000000004,3.258849363277643e-40
0.03212,3.6017468693045466e-40
0.03214,3.012477381291339e-40
0.03216,2.8473972723142377e-40
0.03218,2.4509802999841286e-40
0.0322,3.0679265817829487e-40
0.032220000000000006,3.4092284611115537e-40
0.032240000000000005,3.0695927064972103e-40
0.032260000000000004,3.1277132486819532e-40
0.03228,2.8678958121797195e-40
0.0323,3.286189120771764e-40
0.03232,3.0384467074936714e-40
0.03234,3.687792720153493e-40
0.03236,4.428936782854917e-40
0.032380000000000006,3.92096680192611e-40
0.032400000000000005,3.226955994862932e-40
0.032420000000000004,2.8509797032808916e-40
0.032440000000000004,3.312353154322569e-40
0.03246,4.195518714967591e-40
0.03248,4.865456307373237e-40
0.0325,4.358110526815509e-40
0.03252,3.878692750334117e-40
0.03254,4.042618317545663e-40
0.032560000000000006,4.7672744322800706e-40
0.032580000000000005,4.955298277585758e-40
0.032600000000000004,3.959939564316557e-40
0.03262,4.3106076636556576e-40
0.03264,5.69540114866685e-40
0.03266,4.810142196193609e-40
0.03268,4.034650005287561e-40
0.0327,4.235122965516447e-40
0.032720000000000006,5.624795718114025e-40
0.032740000000000005,5.377742374192599e-40
0.032760000000000004,3.849311847792469e-40
0.032780000000000004,4.018484564441941e-40
0.0328,6.414477258037483e-40
0.03282,7.62217263486118e-40
0.03284,5.493279847104348e-40
0.03286,4.871877780811909e-40
0.03288,5.069007142073299e-40
0.032900000000000006,5.469842388312698e-40
0.032920000000000005,4.820179979510607e-40
0.032940000000000004,4.871330112779211e-40
0.03296,6.714921593592482e-40
0.03298,5.883057629553121e-40
0.033,6.377017725525791e-40
0.03302,7.483459702844328e-40
0.03304,6.20229081918457e-40
0.033060000000000006,5.2430676770897575e-40
0.033080000000000005,6.535073457391088e-40
0.033100000000000004,5.430672871909686e-40
0.033120000000000004,5.061541153875696e-40
0.03314,5.802098244344205e-40
0.03316,5.630351188250578e-40
0.03318,5.9689846031690655e-40
0.0332,6.535483173781189e-40
0.03322,5.780815178887389e-40
0.033240000000000006,7.021208574919439e-40
0.033260000000000005,5.2841736925668005e-40
0.033280000000000004,5.683837006090402e-40
0.0333,7.661741546053e-40
0.03332,7.1404553757474315e-40
0.03334,6.401427607643674e-40
0.03336,7.245766569184439e-40
0.03338,7.781609912239199e-40
0.033400000000000006,8.679569730161846e-40
0.033420000000000005,1.0079003260776156e-39
0.033440000000000004,9.233450062197019e-40
0.033460000000000004,1.0193629486581113e-39
0.03348,9.156163207475695e-40
0.0335,8.071930601701542e-40
0.03352,7.779185847155583e-40
0.03354,8.593472308568536e-40
0.03356,9.717306907292531e-40
0.033580000000000006,9.429522471035679e-40
0.033600000000000005,9.103507886768598e-40
0.033620000000000004,8.870761783179169e-40
0.03364,9.567286544846503e-40
0.03366,1.017115122883634e-39
0.03368,1.0495146686457257e-39
0.0337,1.2635814528893894e-39
0.03372,1.2572232566026164e-39
0.033740000000000006,1.0382914243320338e-39
0.033760000000000005,9.191530691746223e-40
0.033780000000000004,1.0906738854315256e-39
0.033800000000000004,1.2007069878934065e-39
0.03382,1.0003161155065505e-39
0.03384,1.0139689623253974e-39
0.03386,1.0968221197773768e-39
0.03388,1.3672798541357756e-39
0.0339,1.2577660556982654e-39
0.033920000000000006,1.0344472269825072e-39
0.033940000000000005,9.664111693450947e-40
0.033960000000000004,1.1640811714247213e-39
0.03398,1.2403448565178685e-39
0.034,1.2210326946062356e-39
0.03402,1.0147686848166417e-39
0.03404,9.861985812422364e-40
0.03406,1.1214079465090057e-39
0.034080000000000006,1.0548095266770393e-39
0.034100000000000005,1.1476464368645414e-39
0.034120000000000004,1.5245295451038653e-39
0.034140000000000004,1.4296467207282067e-39
0.03416,1.7798617445784126e-39
0.03418,1.372125750699601e-39
0.0342,1.0510316295352161e-39
0.03422,1.087549868272305e-39
0.03424,1.0010980979961402e-39
0.034260000000000006,1.357233052132218e-39
0.034280000000000005,1.523517418947746e-39
0.034300000000000004,1.3435286800784017e-39
0.03432,1.0242769172842343e-39
0.03434,1.0516093697663806e-39
0.03436,8.887073995701178e-40
0.03438,1.13178060999549e-39
0.0344,1.5699677464171647e-39
0.034420000000000006,1.515420785600356e-39
0.034440000000000005,1.1292100912837569e-39
0.034460000000000005,1.1847339734067915e-39
0.034480000000000004,1.1763992784235638e-39
0.0345,1.2683393911942539e-39
0.03452,1.4533350123884601e-39
0.03454,1.4777269080443436e-39
0.03456,1.6424646423451413e-39
0.03458,1.36542575724357e-39
0.034600000000000006,1.496806300912666e-39
0.034620000000000005,1.5929462696338226e-39
0.034640000000000004,1.9815104635015608e-39
0.03466,1.9667039601597264e-39
0.03468,1.5909988453200378e-39
0.0347,1.2851954568973725e-39
0.03472,1.2576020829981682e-39
0.03474,1.7115692089152503e-39
0.034760000000000006,1.7863095142109154e-39
0.034780000000000005,1.646549704180821e-39
0.034800000000000005,1.6820938921907434e-39
0.034820000000000004,1.580702172391138e-39
0.03484,1.1366683249204633e-39
0.03486,1.3578240735909171e-39
0.03488,1.456662685864586e-39
0.0349,1.6744540918067947e-39
0.03492,1.43370504257334e-39
0.034940000000000006,1.8723499433495647e-39
0.034960000000000005,1.690285618841353e-39
0.034980000000000004,1.7728910658496862e-39
0.035,1.9193812992499486e-39
0.03502,1.811862904194508e-39
0.03504,1.570343531446498e-39
0.03506,1.5180401745218896e-39
0.03508,1.6343595676634718e-39
0.035100000000000006,1.6252510979920158e-39
0.035120000000000005,1.8164469437021333e-39
0.035140000000000005,1.7701852081599212e-39
0.035160000000000004,2.112093524141562e-39
0.03518,1.939454679772756e-39
0.0352,2.4429064005046472e-39
0.03522,2.8249720455408517e-39
0.03524,2.2428434270075803e-39
0.03526,1.95116176056004e-39
0.035280000000000006,1.8798911772202268e-39
0.035300000000000005,1.6693587488877862e-39
0.035320000000000004,1.6068536134904023e-39
0.03534,1.8382268039919277e-39
0.03536,1.477343001368799e-39
0.03538,1.4171205881089392e-39
0.0354,2.041489844948287e-39
0.03542,2.413865904902634e-39
0.035440000000000006,1.858774423096997e-39
0.035460000000000005,2.1562284242865528e-39
0.035480000000000005,2.1617057314732408e-39
0.035500000000000004,2.375403399657482e-39
0.03552,2.336180610136291e-39
0.03554,1.9068402221044776e-39
0.03556,2.234179811033238e-39
0.03558,1.992786784157787e-39
0.0356,1.8351503905917304e-39
0.035620000000000006,1.8095212139010305e-39
0.035640000000000005,1.589268219468272e-39
0.035660000000000004,2.0234432405503494e-39
0.03568,2.252067364053272e-39
0.0357,2.287589375831012e-39
0.03572,2.1441067560727993e-39
0.03574,2.1754528553659305e-39
0.03576,2.406154458964477e-39
0.035780000000000006,2.650051183597194e-39
0.035800000000000005,1.9923194971560193e-39
0.035820000000000005,1.9850951304025578e-39
0.035840000000000004,2.408351549423165e-39
0.03586,2.617897120932956e-39
0.03588,2.4489245848107e-39
0.0359,1.6574160904025632e-39
0.03592,1.548359312258279e-39
0.03594,1.835583305103916e-39
0.035960000000000006,2.5408245671652387e-39
0.035980000000000005,1.9917908746600505e-39
0.036000000000000004,2.106404110565071e-39
0.03602,2.6071262563138565e-39
0.03604,2.9197719282843678e-39
0.03606,2.199913565562697e-39
0.03608,1.8718386341413997e-39
0.0361,2.474117341345211e-39
0.036120000000000006,2.6078019958589996e-39
0.036140000000000005,2.0297736985292565e-39
0.036160000000000005,1.6556964120679763e-39
0.036180000000000004,1.8758053430752533e-39
0.0362,2.4184588747810766e-39
0.03622,3.036662258767979e-39
0.03624,3.1388758406273257e-39
0.03626,2.8350350503323757e-39
0.03628,2.2125745158823926e-39
0.036300000000000006,2.3722571078710725e-39
0.036320000000000005,2.3975007038399468e-39
0.036340000000000004,2.4716463099958992e-39
0.03636,2.4114392383582615e-39
0.03638,2.126438222579812e-39
0.0364,2.344229040821286e-39
0.03642,2.1850524373341373e-39
0.03644,2.1273248556164366e-39
0.036460000000000006,2.9977340668156904e-39
0.036480000000000005,3.126004318310436e-39
0.036500000000000005,3.091707455039219e-39
0.036520000000000004,2.464623162862675e-39
0.03654,2.9570003903523525e-39
0.03656,2.4735796776823047e-39
0.03658,2.5395760397199625e-39
0.0366,3.082140274136406e-39
0.03662,3.045240350488371e-39
0.036640000000000006,3.874375959577138e-39
0.036660000000000005,3.7482021810185376e-39
0.036680000000000004,3.527831277482155e-39
0.0367,3.048764599946124e-39
0.03672,2.4193455354142676e-39
0.03674,2.1803315031816577e-39
0.03676,2.158455437389031e-39
0.03678,1.7697091232921184e-39
0.036800000000000006,2.6398179652395083e-39
0.036820000000000006,2.823520690792474e-39
0.036840000000000005,3.183289880667431e-39
0.036860000000000004,3.8300732635592076e-39
0.03688,3.3421335034287205e-39
0.0369,3.1351016595587844e-39
0.03692,2.8378860993698625e-39
0.03694,3.552003500178993e-39
0.03696,3.8491247702030205e-39
0.036980000000000006,3.159801027220623e-39
0.037000000000000005,3.665475808368963e-39
0.037020000000000004,3.966577437587895e-39
0.037040000000000003,2.830659049538244e-39
0.03706,2.7153636799582522e-39
0.03708,3.2176219087258205e-39
0.0371,2.6558481003879553e-39
0.03712,2.272333092723318e-39
0.037140000000000006,2.7106221668046058e-39
0.037160000000000006,3.520914767340756e-39
0.037180000000000005,2.6609113874462294e-39
0.037200000000000004,2.9677384029810354e-39
0.03722,4.212637462009493e-39
0.03724,4.096614152236981e-39
0.03726,4.074329991638661e-39
0.03728,4.399065764345559e-39
0.0373,3.648380426537848e-39
0.037320000000000006,3.4540368345743075e-39
0.037340000000000005,4.101112523421746e-39
0.037360000000000004,3.706800887018553e-39
0.037380000000000004,2.9188350265304174e-39
0.0374,3.121516940182085e-39
0.03742,3.2139820740485605e-39
0.03744,3.904035854160992e-39
0.03746,4.32596710896263e-39
0.037480000000000006,3.663799188580905e-39
0.037500000000000006,3.35432917606738e-39
0.037520000000000005,4.432742240397532e-39
0.037540000000000004,4.930711254000846e-39
0.03756,3.602292593805583e-39
0.03758,3.803428534289931e-39
0.0376,4.303056353653396e-39
0.03762,3.8016675848937547e-39
0.03764,2.8649755886235164e-39
0.037660000000000006,4.0135529334367376e-39
0.037680000000000005,3.859198443199902e-39
0.037700000000000004,3.4419334129018295e-39
0.037720000000000004,3.544423667571068e-39
0.03774,2.9306221278717095e-39
0.03776,3.161808303801457e-39
0.03778,3.4560194218858583e-39
0.0378,4.324631867420657e-39
0.037820000000000006,4.023833646226527e-39
0.037840000000000006,3.7124227016827524e-39
0.037860000000000005,3.525237795326354e-39
0.037880000000000004,3.7846929693501487e-39
0.0379,4.226983948628409e-39
0.03792,4.5123012752924035e-39
0.03794,5.573620914811664e-39
0.03796,4.438480504103055e-39
0.03798,4.7587715511761135e-39
0.038000000000000006,3.8530756184316607e-39
0.038020000000000005,2.831812244041589e-39
0.038040000000000004,4.053308588491152e-39
0.038060000000000004,5.51266229758195e-39
0.03808,4.865568608914884e-39
0.0381,2.8249176913344438e-39
0.03812,4.243585818599788e-39
0.03814,5.1079018982915087e-39
0.038160000000000006,4.678293592862012e-39
0.038180000000000006,4.6731218135001267e-39
0.038200000000000005,3.815741670175738e-39
0.038220000000000004,4.482156847114161e-39
0.03824,4.374781261111359e-39
0.03826,4.62964890195751e-39
0.03828,4.963313232779671e-39
0.0383,5.045004887854636e-39
0.03832,4.3951119920697945e-39
0.038340000000000006,4.065243644741639e-39
0.038360000000000005,5.266294620263821e-39
0.038380000000000004,4.9596946944126654e-39
0.038400000000000004,4.5529475840439153e-39
0.03842,4.4197256541712094e-39
0.03844,4.272864197792954e-39
0.03846,3.4706148839096225e-39
0.03848,3.5392459840004555e-39
0.038500000000000006,4.541034115516816e-39
0.038520000000000006,4.404802346643219e-39
0.038540000000000005,4.85814072442478e-39
0.038560000000000004,3.873775601938008e-39
0.03858,4.843683473317721e-39
0.0386,4.040732560516842e-39
0.03862,4.567314432235618e-39
0.03864,5.18973171884621e-39
0.03866,5.32320924836599e-39
0.038680000000000006,6.289979808328363e-39
0.038700000000000005,5.0259919563964516e-39
0.038720000000000004,4.2148588638515735e-39
0.038740000000000004,4.631741752015099e-39
0.03876,5.3666920241724346e-39
0.03878,4.3544508680262316e-39
0.0388,4.277808287853791e-39
0.03882,4.476409540511408e-39
0.038840000000000006,5.0768230971533825e-39
0.038860000000000006,3.4363301481331907e-39
0.038880000000000005,3.910148232050316e-39
0.038900000000000004,4.841050614708823e-39
0.03892,4.589921308174113e-39
0.03894,4.3318709337632155e-39
0.03896,4.2999405893894845e-39
0.03898,5.232360288451679e-39
0.039,6.084375586951815e-39
0.039020000000000006,5.0208257745433895e-39
0.039040000000000005,4.889407055496509e-39
0.039060000000000004,4.310104976628043e-39
0.039080000000000004,4.240440956505559e-39
0.0391,4.86271037293205e-39
0.03912,5.7806449278900015e-39
0.03914,4.561742869695904e-39
0.03916,5.480970581458523e-39
0.039180000000000006,6.264931170913424e-39
0.039200000000000006,4.635568218011761e-39
0.039220000000000005,4.59562918188537e-39
0.039240000000000004,4.90393801020643e-39
0.03926,6.791045234011684e-39
0.03928,6.461402445179728e-39
0.0393,4.886678219051531e-39
0.03932,4.6781188199374186e-39
0.03934,4.4210236470655516e-39
0.039360000000000006,4.6468274916361106e-39
0.039380000000000005,5.293995106811688e-39
0.039400000000000004,5.153431602514655e-39
0.039420000000000004,5.476009735120568e-39
0.03944,5.667254300566762e-39
0.03946,3.818594452809392e-39
0.03948,4.6057932512491547e-39
0.0395,6.283634422187187e-39
0.039520000000000007,4.9010384560476675e-39
0.039540000000000006,4.4379643867629044e-39
0.039560000000000005,5.242950762895014e-39
0.039580000000000004,5.113592705201544e-39
0.0396,6.071336788538731e-39
0.03962,6.25411941379733e-39
