generator  size  dt  physics_upsampling  t0  t_inj  inj_point  beta  level  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4140000.0  tm_23  22.59340468741534  -1.0206347057216258e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4160000.0  tm_23  33.80322960814765  -9.74174240900017e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4180000.0  tm_23  40.350858557677  9.98404679152289e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4200000.0  tm_23  0.5648025185990422  1.1019716015235423e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4220000.0  tm_13  108.0372475934878  9.980118541605055e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4240000.0  tm_23  47.48158187294456  -9.918388986821317e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4260000.0  tm_21  40.35515560589044  -1.0331335475271463e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4280000.0  tm_23  5.875237966851037  9.85886161977335e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4300000.0  tm_23  4.4521967947552765  -1.0557125638518258e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4320000.0  tm_31  231.22432906020913  9.688636131683232e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4340000.0  tm_23  63.44053396636298  -1.1312340456638969e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4360000.0  tm_21  42.263189772583445  9.978058981255305e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4380000.0  tm_23  157.08002057038792  9.815277690492334e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4400000.0  tm_31  27.262148936672187  -1.0902353628438541e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4420000.0  tm_21  14.064844627384401  -1.0306826250054153e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4440000.0  tm_21  79.2903966007312  -9.911205395194495e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4460000.0  tm_32  64.85526876563877  -1.0894312608915639e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4480000.0  tm_13  39.534540839657296  -9.935476054796933e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4500000.0  tm_31  128.50942089786042  1.0133199859626957e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4520000.0  tm_32  41.18138042439569  -9.740290174477048e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4540000.0  tm_12  21.797239164606847  9.313521913212186e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4560000.0  tm_32  11.362556432879668  -1.0971908484959445e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4580000.0  tm_21  10.979019669540643  9.998799795137356e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4600000.0  tm_23  0.8615643477077871  1.214484924750972e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4620000.0  tm_23  7.3631189641351  -1.0587479782932327e-10  
